per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val,cat_name
269,12,2,0,1,1,0.4,grocery_stores
269,21,2,0,1,1,0.8,food_drink_service
269,11,2,0,1,0,6.6,food_bev_stores
269,12,2,0,1,0,6.3,grocery_stores
269,21,2,0,1,0,7,food_drink_service
270,11,1,0,1,0,55247,food_bev_stores
270,11,1,0,1,1,55865,food_bev_stores
270,12,1,0,1,0,49458,grocery_stores
270,12,1,0,1,1,50008,grocery_stores
270,21,1,0,1,0,47895,food_drink_service
270,21,1,0,1,1,47704,food_drink_service
270,11,0,1,1,1,1.3,food_bev_stores
270,11,0,1,1,0,1.3,food_bev_stores
270,12,0,1,1,1,1.4,grocery_stores
270,12,0,1,1,0,1.4,grocery_stores
270,21,0,1,1,1,2,food_drink_service
270,21,0,1,1,0,2,food_drink_service
270,11,0,2,1,1,0.2,food_bev_stores
270,11,0,2,1,0,0.2,food_bev_stores
270,12,0,2,1,1,0.2,grocery_stores
270,12,0,2,1,0,0.2,grocery_stores
270,21,0,2,1,1,0.3,food_drink_service
270,21,0,2,1,0,0.3,food_drink_service
270,11,2,0,1,1,0.9,food_bev_stores
270,12,2,0,1,1,0.7,grocery_stores
270,21,2,0,1,1,0.4,food_drink_service
270,11,2,0,1,0,-4.4,food_bev_stores
270,12,2,0,1,0,-4.5,grocery_stores
270,21,2,0,1,0,-6.2,food_drink_service
271,11,1,0,1,0,57377,food_bev_stores
271,11,1,0,1,1,56036,food_bev_stores
271,12,1,0,1,0,51374,grocery_stores
271,12,1,0,1,1,50219,grocery_stores
271,21,1,0,1,0,48690,food_drink_service
271,21,1,0,1,1,48065,food_drink_service
271,11,0,1,1,1,1.3,food_bev_stores
271,11,0,1,1,0,1.3,food_bev_stores
271,12,0,1,1,1,1.4,grocery_stores
271,12,0,1,1,0,1.4,grocery_stores
271,21,0,1,1,1,2.1,food_drink_service
271,21,0,1,1,0,2.1,food_drink_service
271,11,0,2,1,1,0.2,food_bev_stores
271,11,0,2,1,0,0.2,food_bev_stores
271,12,0,2,1,1,0.1,grocery_stores
271,12,0,2,1,0,0.1,grocery_stores
271,21,0,2,1,1,0.3,food_drink_service
271,21,0,2,1,0,0.3,food_drink_service
271,11,2,0,1,1,0.3,food_bev_stores
271,12,2,0,1,1,0.4,grocery_stores
271,21,2,0,1,1,0.8,food_drink_service
271,11,2,0,1,0,3.9,food_bev_stores
271,12,2,0,1,0,3.9,grocery_stores
271,21,2,0,1,0,1.7,food_drink_service
272,11,1,0,1,0,57269,food_bev_stores
272,11,1,0,1,1,56183,food_bev_stores
272,12,1,0,1,0,51298,grocery_stores
272,12,1,0,1,1,50342,grocery_stores
272,21,1,0,1,0,50086,food_drink_service
272,21,1,0,1,1,48346,food_drink_service
272,11,0,1,1,1,1.3,food_bev_stores
272,11,0,1,1,0,1.3,food_bev_stores
272,12,0,1,1,1,1.5,grocery_stores
272,12,0,1,1,0,1.5,grocery_stores
272,21,0,1,1,1,2.3,food_drink_service
272,21,0,1,1,0,2.3,food_drink_service
272,11,0,2,1,1,0.2,food_bev_stores
272,11,0,2,1,0,0.2,food_bev_stores
272,12,0,2,1,1,0.2,grocery_stores
272,12,0,2,1,0,0.2,grocery_stores
272,21,0,2,1,1,0.5,food_drink_service
272,21,0,2,1,0,0.5,food_drink_service
272,11,2,0,1,1,0.3,food_bev_stores
272,12,2,0,1,1,0.2,grocery_stores
272,21,2,0,1,1,0.6,food_drink_service
272,11,2,0,1,0,-0.2,food_bev_stores
272,12,2,0,1,0,-0.1,grocery_stores
272,21,2,0,1,0,2.9,food_drink_service
273,11,1,0,1,0,54264,food_bev_stores
273,11,1,0,1,1,56348,food_bev_stores
273,12,1,0,1,0,48826,grocery_stores
273,12,1,0,1,1,50545,grocery_stores
273,21,1,0,1,0,47070,food_drink_service
273,21,1,0,1,1,48929,food_drink_service
273,11,0,1,1,1,1.4,food_bev_stores
273,11,0,1,1,0,1.4,food_bev_stores
273,12,0,1,1,1,1.4,grocery_stores
273,12,0,1,1,0,1.4,grocery_stores
273,21,0,1,1,1,2.3,food_drink_service
273,21,0,1,1,0,2.3,food_drink_service
273,11,0,2,1,1,0.2,food_bev_stores
273,11,0,2,1,0,0.2,food_bev_stores
273,12,0,2,1,1,0.1,grocery_stores
273,12,0,2,1,0,0.1,grocery_stores
273,21,0,2,1,1,0.4,food_drink_service
273,21,0,2,1,0,0.4,food_drink_service
273,11,2,0,1,1,0.3,food_bev_stores
273,12,2,0,1,1,0.4,grocery_stores
273,21,2,0,1,1,1.2,food_drink_service
273,11,2,0,1,0,-5.2,food_bev_stores
273,12,2,0,1,0,-4.8,grocery_stores
273,21,2,0,1,0,-6,food_drink_service
274,11,1,0,1,0,56800,food_bev_stores
274,11,1,0,1,1,56626,food_bev_stores
274,12,1,0,1,0,50995,grocery_stores
274,12,1,0,1,1,50741,grocery_stores
274,21,1,0,1,0,50135,food_drink_service
274,21,1,0,1,1,49541,food_drink_service
274,11,0,1,1,1,1.3,food_bev_stores
274,11,0,1,1,0,1.3,food_bev_stores
274,12,0,1,1,1,1.4,grocery_stores
274,12,0,1,1,0,1.4,grocery_stores
274,21,0,1,1,1,2.3,food_drink_service
274,21,0,1,1,0,2.3,food_drink_service
274,11,0,2,1,1,0.2,food_bev_stores
274,11,0,2,1,0,0.2,food_bev_stores
274,12,0,2,1,1,0.2,grocery_stores
274,12,0,2,1,0,0.2,grocery_stores
274,21,0,2,1,1,0.4,food_drink_service
274,21,0,2,1,0,0.4,food_drink_service
274,11,2,0,1,1,0.5,food_bev_stores
274,12,2,0,1,1,0.4,grocery_stores
274,21,2,0,1,1,1.3,food_drink_service
274,11,2,0,1,0,4.7,food_bev_stores
274,12,2,0,1,0,4.4,grocery_stores
274,21,2,0,1,0,6.5,food_drink_service
275,11,1,0,1,0,56852,food_bev_stores
275,11,1,0,1,1,56597,food_bev_stores
275,12,1,0,1,0,50946,grocery_stores
275,12,1,0,1,1,50743,grocery_stores
275,21,1,0,1,0,47614,food_drink_service
275,21,1,0,1,1,49598,food_drink_service
275,11,0,1,1,1,1.3,food_bev_stores
275,11,0,1,1,0,1.3,food_bev_stores
275,12,0,1,1,1,1.4,grocery_stores
275,12,0,1,1,0,1.4,grocery_stores
275,21,0,1,1,1,2.2,food_drink_service
275,21,0,1,1,0,2.2,food_drink_service
275,11,0,2,1,1,0.1,food_bev_stores
275,11,0,2,1,0,0.1,food_bev_stores
275,12,0,2,1,1,0.1,grocery_stores
275,12,0,2,1,0,0.1,grocery_stores
275,21,0,2,1,1,0.3,food_drink_service
275,21,0,2,1,0,0.3,food_drink_service
275,11,2,0,1,1,-0.1,food_bev_stores
275,12,2,0,1,1,0,grocery_stores
275,21,2,0,1,1,0.1,food_drink_service
275,11,2,0,1,0,0.1,food_bev_stores
275,12,2,0,1,0,-0.1,grocery_stores
275,21,2,0,1,0,-5,food_drink_service
276,11,1,0,1,0,61138,food_bev_stores
276,11,1,0,1,1,56880,food_bev_stores
276,12,1,0,1,0,52883,grocery_stores
276,12,1,0,1,1,50898,grocery_stores
276,21,1,0,1,0,50732,food_drink_service
276,21,1,0,1,1,50379,food_drink_service
276,11,0,1,1,1,1.3,food_bev_stores
276,11,0,1,1,0,1.3,food_bev_stores
276,12,0,1,1,1,1.5,grocery_stores
276,12,0,1,1,0,1.5,grocery_stores
276,21,0,1,1,1,2.6,food_drink_service
276,21,0,1,1,0,2.6,food_drink_service
276,11,0,2,1,1,0.3,food_bev_stores
276,11,0,2,1,0,0.3,food_bev_stores
276,12,0,2,1,1,0.1,grocery_stores
276,12,0,2,1,0,0.1,grocery_stores
276,21,0,2,1,1,0.8,food_drink_service
276,21,0,2,1,0,0.8,food_drink_service
276,11,2,0,1,1,0.5,food_bev_stores
276,12,2,0,1,1,0.3,grocery_stores
276,21,2,0,1,1,1.6,food_drink_service
276,11,2,0,1,0,7.5,food_bev_stores
276,12,2,0,1,0,3.8,grocery_stores
276,21,2,0,1,0,6.5,food_drink_service
277,11,1,0,1,0,56540,food_bev_stores
277,11,1,0,1,1,56909,food_bev_stores
277,12,1,0,1,0,51377,grocery_stores
277,12,1,0,1,1,50969,grocery_stores
277,21,1,0,1,0,47960,food_drink_service
277,21,1,0,1,1,50644,food_drink_service
277,11,0,1,1,1,1.4,food_bev_stores
277,11,0,1,1,0,1.4,food_bev_stores
277,12,0,1,1,1,1.5,grocery_stores
277,12,0,1,1,0,1.5,grocery_stores
277,21,0,1,1,1,2.5,food_drink_service
277,21,0,1,1,0,2.5,food_drink_service
277,11,0,2,1,1,0.3,food_bev_stores
277,11,0,2,1,0,0.3,food_bev_stores
277,12,0,2,1,1,0.1,grocery_stores
277,12,0,2,1,0,0.1,grocery_stores
277,21,0,2,1,1,0.6,food_drink_service
277,21,0,2,1,0,0.6,food_drink_service
277,11,2,0,1,1,0.1,food_bev_stores
277,12,2,0,1,1,0.1,grocery_stores
277,21,2,0,1,1,0.5,food_drink_service
277,11,2,0,1,0,-7.5,food_bev_stores
277,12,2,0,1,0,-2.8,grocery_stores
277,21,2,0,1,0,-5.5,food_drink_service
278,11,1,0,1,0,51943,food_bev_stores
278,11,1,0,1,1,56977,food_bev_stores
278,12,1,0,1,0,46905,grocery_stores
278,12,1,0,1,1,51039,grocery_stores
278,21,1,0,1,0,46604,food_drink_service
278,21,1,0,1,1,50547,food_drink_service
278,11,0,1,1,1,1.4,food_bev_stores
278,11,0,1,1,0,1.4,food_bev_stores
278,12,0,1,1,1,1.5,grocery_stores
278,12,0,1,1,0,1.5,grocery_stores
278,21,0,1,1,1,2.2,food_drink_service
278,21,0,1,1,0,2.2,food_drink_service
278,11,0,2,1,1,0.1,food_bev_stores
278,11,0,2,1,0,0.1,food_bev_stores
278,12,0,2,1,1,0.1,grocery_stores
278,12,0,2,1,0,0.1,grocery_stores
278,21,0,2,1,1,0.8,food_drink_service
278,21,0,2,1,0,0.8,food_drink_service
278,11,2,0,1,1,0.1,food_bev_stores
278,12,2,0,1,1,0.1,grocery_stores
278,21,2,0,1,1,-0.2,food_drink_service
278,11,2,0,1,0,-8.1,food_bev_stores
278,12,2,0,1,0,-8.7,grocery_stores
278,21,2,0,1,0,-2.8,food_drink_service
279,11,1,0,1,0,56508,food_bev_stores
279,11,1,0,1,1,56967,food_bev_stores
279,12,1,0,1,0,50933,grocery_stores
279,12,1,0,1,1,50984,grocery_stores
279,21,1,0,1,0,53122,food_drink_service
279,21,1,0,1,1,50932,food_drink_service
279,11,0,1,1,1,1.4,food_bev_stores
279,11,0,1,1,0,1.4,food_bev_stores
279,12,0,1,1,1,1.5,grocery_stores
279,12,0,1,1,0,1.5,grocery_stores
279,21,0,1,1,1,2.1,food_drink_service
279,21,0,1,1,0,2.1,food_drink_service
279,11,0,2,1,1,0.1,food_bev_stores
279,11,0,2,1,0,0.1,food_bev_stores
279,12,0,2,1,1,0.1,grocery_stores
279,12,0,2,1,0,0.1,grocery_stores
279,21,0,2,1,1,0.4,food_drink_service
279,21,0,2,1,0,0.4,food_drink_service
279,11,2,0,1,1,0,food_bev_stores
279,12,2,0,1,1,-0.1,grocery_stores
279,21,2,0,1,1,0.8,food_drink_service
279,11,2,0,1,0,8.8,food_bev_stores
279,12,2,0,1,0,8.6,grocery_stores
279,21,2,0,1,0,14,food_drink_service
280,11,1,0,1,0,55480,food_bev_stores
280,11,1,0,1,1,56864,food_bev_stores
280,12,1,0,1,0,49828,grocery_stores
280,12,1,0,1,1,50845,grocery_stores
280,21,1,0,1,0,52285,food_drink_service
280,21,1,0,1,1,51614,food_drink_service
280,11,0,1,1,1,1.4,food_bev_stores
280,11,0,1,1,0,1.4,food_bev_stores
280,12,0,1,1,1,1.5,grocery_stores
280,12,0,1,1,0,1.5,grocery_stores
280,21,0,1,1,1,1.7,food_drink_service
280,21,0,1,1,0,1.7,food_drink_service
280,11,0,2,1,1,0.1,food_bev_stores
280,11,0,2,1,0,0.1,food_bev_stores
280,12,0,2,1,1,0.1,grocery_stores
280,12,0,2,1,0,0.1,grocery_stores
280,21,0,2,1,1,0.8,food_drink_service
280,21,0,2,1,0,0.8,food_drink_service
280,11,2,0,1,1,-0.2,food_bev_stores
280,12,2,0,1,1,-0.3,grocery_stores
280,21,2,0,1,1,1.3,food_drink_service
280,11,2,0,1,0,-1.8,food_bev_stores
280,12,2,0,1,0,-2.2,grocery_stores
280,21,2,0,1,0,-1.6,food_drink_service
281,11,1,0,1,0,59074,food_bev_stores
281,11,1,0,1,1,56944,food_bev_stores
281,12,1,0,1,0,52888,grocery_stores
281,12,1,0,1,1,50952,grocery_stores
281,21,1,0,1,0,55409,food_drink_service
281,21,1,0,1,1,51688,food_drink_service
281,11,0,1,1,1,1.4,food_bev_stores
281,11,0,1,1,0,1.4,food_bev_stores
281,12,0,1,1,1,1.5,grocery_stores
281,12,0,1,1,0,1.5,grocery_stores
281,21,0,1,1,1,1.7,food_drink_service
281,21,0,1,1,0,1.7,food_drink_service
281,11,0,2,1,1,0.2,food_bev_stores
281,11,0,2,1,0,0.2,food_bev_stores
281,12,0,2,1,1,0.2,grocery_stores
281,12,0,2,1,0,0.2,grocery_stores
281,21,0,2,1,1,0.5,food_drink_service
281,21,0,2,1,0,0.5,food_drink_service
281,11,2,0,1,1,0.1,food_bev_stores
281,12,2,0,1,1,0.2,grocery_stores
281,21,2,0,1,1,0.1,food_drink_service
281,11,2,0,1,0,6.5,food_bev_stores
281,12,2,0,1,0,6.1,grocery_stores
281,21,2,0,1,0,6,food_drink_service
282,11,1,0,1,0,56625,food_bev_stores
282,11,1,0,1,1,57155,food_bev_stores
282,12,1,0,1,0,50610,grocery_stores
282,12,1,0,1,1,51121,grocery_stores
282,21,1,0,1,0,52042,food_drink_service
282,21,1,0,1,1,51783,food_drink_service
282,11,0,1,1,1,1.4,food_bev_stores
282,11,0,1,1,0,1.4,food_bev_stores
282,12,0,1,1,1,1.5,grocery_stores
282,12,0,1,1,0,1.5,grocery_stores
282,21,0,1,1,1,1.5,food_drink_service
282,21,0,1,1,0,1.5,food_drink_service
282,11,0,2,1,1,0.1,food_bev_stores
282,11,0,2,1,0,0.1,food_bev_stores
282,12,0,2,1,1,0.2,grocery_stores
282,12,0,2,1,0,0.2,grocery_stores
282,21,0,2,1,1,0.4,food_drink_service
282,21,0,2,1,0,0.4,food_drink_service
282,11,2,0,1,1,0.4,food_bev_stores
282,12,2,0,1,1,0.3,grocery_stores
282,21,2,0,1,1,0.2,food_drink_service
282,11,2,0,1,0,-4.1,food_bev_stores
282,12,2,0,1,0,-4.3,grocery_stores
282,21,2,0,1,0,-6.1,food_drink_service
283,11,1,0,1,0,59103,food_bev_stores
283,11,1,0,1,1,57374,food_bev_stores
283,12,1,0,1,0,52738,grocery_stores
283,12,1,0,1,1,51302,grocery_stores
283,21,1,0,1,0,53140,food_drink_service
283,21,1,0,1,1,52047,food_drink_service
283,11,0,1,1,1,1.5,food_bev_stores
283,11,0,1,1,0,1.5,food_bev_stores
283,12,0,1,1,1,1.6,grocery_stores
283,12,0,1,1,0,1.6,grocery_stores
283,21,0,1,1,1,1.6,food_drink_service
283,21,0,1,1,0,1.6,food_drink_service
283,11,0,2,1,1,0.1,food_bev_stores
283,11,0,2,1,0,0.1,food_bev_stores
283,12,0,2,1,1,0.1,grocery_stores
283,12,0,2,1,0,0.1,grocery_stores
283,21,0,2,1,1,0.4,food_drink_service
283,21,0,2,1,0,0.4,food_drink_service
283,11,2,0,1,1,0.4,food_bev_stores
283,12,2,0,1,1,0.4,grocery_stores
283,21,2,0,1,1,0.5,food_drink_service
283,11,2,0,1,0,4.4,food_bev_stores
283,12,2,0,1,0,4.2,grocery_stores
283,21,2,0,1,0,2.1,food_drink_service
284,11,1,0,1,0,57785,food_bev_stores
284,11,1,0,1,1,57410,food_bev_stores
284,12,1,0,1,0,51738,grocery_stores
284,12,1,0,1,1,51327,grocery_stores
284,21,1,0,1,0,53176,food_drink_service
284,21,1,0,1,1,52390,food_drink_service
284,11,0,1,1,1,1.4,food_bev_stores
284,11,0,1,1,0,1.4,food_bev_stores
284,12,0,1,1,1,1.5,grocery_stores
284,12,0,1,1,0,1.5,grocery_stores
284,21,0,1,1,1,1.6,food_drink_service
284,21,0,1,1,0,1.6,food_drink_service
284,11,0,2,1,1,0.1,food_bev_stores
284,11,0,2,1,0,0.1,food_bev_stores
284,12,0,2,1,1,0.1,grocery_stores
284,12,0,2,1,0,0.1,grocery_stores
284,21,0,2,1,1,0.4,food_drink_service
284,21,0,2,1,0,0.4,food_drink_service
284,11,2,0,1,1,0.1,food_bev_stores
284,12,2,0,1,1,0,grocery_stores
284,21,2,0,1,1,0.7,food_drink_service
284,11,2,0,1,0,-2.2,food_bev_stores
284,12,2,0,1,0,-1.9,grocery_stores
284,21,2,0,1,0,0.1,food_drink_service
285,11,1,0,1,0,55633,food_bev_stores
285,11,1,0,1,1,57246,food_bev_stores
285,12,1,0,1,0,49863,grocery_stores
285,12,1,0,1,1,51194,grocery_stores
285,21,1,0,1,0,50762,food_drink_service
285,21,1,0,1,1,52386,food_drink_service
285,11,0,1,1,1,1.3,food_bev_stores
285,11,0,1,1,0,1.3,food_bev_stores
285,12,0,1,1,1,1.4,grocery_stores
285,12,0,1,1,0,1.4,grocery_stores
285,21,0,1,1,1,1.6,food_drink_service
285,21,0,1,1,0,1.6,food_drink_service
285,11,0,2,1,1,0.2,food_bev_stores
285,11,0,2,1,0,0.2,food_bev_stores
285,12,0,2,1,1,0.2,grocery_stores
285,12,0,2,1,0,0.2,grocery_stores
285,21,0,2,1,1,0.4,food_drink_service
285,21,0,2,1,0,0.4,food_drink_service
285,11,2,0,1,1,-0.3,food_bev_stores
285,12,2,0,1,1,-0.3,grocery_stores
285,21,2,0,1,1,0,food_drink_service
285,11,2,0,1,0,-3.7,food_bev_stores
285,12,2,0,1,0,-3.6,grocery_stores
285,21,2,0,1,0,-4.5,food_drink_service
286,11,1,0,1,0,57575,food_bev_stores
286,11,1,0,1,1,57017,food_bev_stores
286,12,1,0,1,0,51595,grocery_stores
286,12,1,0,1,1,51034,grocery_stores
286,21,1,0,1,0,54048,food_drink_service
286,21,1,0,1,1,52781,food_drink_service
286,11,0,1,1,1,1.2,food_bev_stores
286,11,0,1,1,0,1.2,food_bev_stores
286,12,0,1,1,1,1.3,grocery_stores
286,12,0,1,1,0,1.3,grocery_stores
286,21,0,1,1,1,1.6,food_drink_service
286,21,0,1,1,0,1.6,food_drink_service
286,11,0,2,1,1,0.2,food_bev_stores
286,11,0,2,1,0,0.2,food_bev_stores
286,12,0,2,1,1,0.2,grocery_stores
286,12,0,2,1,0,0.2,grocery_stores
286,21,0,2,1,1,0.4,food_drink_service
286,21,0,2,1,0,0.4,food_drink_service
286,11,2,0,1,1,-0.4,food_bev_stores
286,12,2,0,1,1,-0.3,grocery_stores
286,21,2,0,1,1,0.8,food_drink_service
286,11,2,0,1,0,3.5,food_bev_stores
286,12,2,0,1,0,3.5,grocery_stores
286,21,2,0,1,0,6.5,food_drink_service
287,11,1,0,1,0,57008,food_bev_stores
287,11,1,0,1,1,57450,food_bev_stores
287,12,1,0,1,0,50972,grocery_stores
287,12,1,0,1,1,51435,grocery_stores
287,21,1,0,1,0,50283,food_drink_service
287,21,1,0,1,1,52985,food_drink_service
287,11,0,1,1,1,1.2,food_bev_stores
287,11,0,1,1,0,1.2,food_bev_stores
287,12,0,1,1,1,1.3,grocery_stores
287,12,0,1,1,0,1.3,grocery_stores
287,21,0,1,1,1,1.6,food_drink_service
287,21,0,1,1,0,1.6,food_drink_service
287,11,0,2,1,1,0.1,food_bev_stores
287,11,0,2,1,0,0.1,food_bev_stores
287,12,0,2,1,1,0.1,grocery_stores
287,12,0,2,1,0,0.1,grocery_stores
287,21,0,2,1,1,0.3,food_drink_service
287,21,0,2,1,0,0.3,food_drink_service
287,11,2,0,1,1,0.8,food_bev_stores
287,12,2,0,1,1,0.8,grocery_stores
287,21,2,0,1,1,0.4,food_drink_service
287,11,2,0,1,0,-1,food_bev_stores
287,12,2,0,1,0,-1.2,grocery_stores
287,21,2,0,1,0,-7,food_drink_service
288,11,1,0,1,0,62107,food_bev_stores
288,11,1,0,1,1,57265,food_bev_stores
288,12,1,0,1,0,53712,grocery_stores
288,12,1,0,1,1,51154,grocery_stores
288,21,1,0,1,0,54663,food_drink_service
288,21,1,0,1,1,53855,food_drink_service
288,11,0,1,1,1,1.2,food_bev_stores
288,11,0,1,1,0,1.2,food_bev_stores
288,12,0,1,1,1,1.3,grocery_stores
288,12,0,1,1,0,1.3,grocery_stores
288,21,0,1,1,1,2.2,food_drink_service
288,21,0,1,1,0,2.2,food_drink_service
288,11,0,2,1,1,0.2,food_bev_stores
288,11,0,2,1,0,0.2,food_bev_stores
288,12,0,2,1,1,0.1,grocery_stores
288,12,0,2,1,0,0.1,grocery_stores
288,21,0,2,1,1,1.1,food_drink_service
288,21,0,2,1,0,1.1,food_drink_service
288,11,2,0,1,1,-0.3,food_bev_stores
288,12,2,0,1,1,-0.5,grocery_stores
288,21,2,0,1,1,1.6,food_drink_service
288,11,2,0,1,0,8.9,food_bev_stores
288,12,2,0,1,0,5.4,grocery_stores
288,21,2,0,1,0,8.7,food_drink_service
289,11,1,0,1,0,56831,food_bev_stores
289,11,1,0,1,1,57526,food_bev_stores
289,12,1,0,1,0,51635,grocery_stores
289,12,1,0,1,1,51481,grocery_stores
289,21,1,0,1,0,50087,food_drink_service
289,21,1,0,1,1,53115,food_drink_service
289,11,0,1,1,1,1.4,food_bev_stores
289,11,0,1,1,0,1.4,food_bev_stores
289,12,0,1,1,1,1.5,grocery_stores
289,12,0,1,1,0,1.5,grocery_stores
289,21,0,1,1,1,2.2,food_drink_service
289,21,0,1,1,0,2.2,food_drink_service
289,11,0,2,1,1,0.5,food_bev_stores
289,11,0,2,1,0,0.5,food_bev_stores
289,12,0,2,1,1,0.4,grocery_stores
289,12,0,2,1,0,0.4,grocery_stores
289,21,0,2,1,1,0.6,food_drink_service
289,21,0,2,1,0,0.6,food_drink_service
289,11,2,0,1,1,0.5,food_bev_stores
289,12,2,0,1,1,0.6,grocery_stores
289,21,2,0,1,1,-1.4,food_drink_service
289,11,2,0,1,0,-8.5,food_bev_stores
289,12,2,0,1,0,-3.9,grocery_stores
289,21,2,0,1,0,-8.4,food_drink_service
290,11,1,0,1,0,54005,food_bev_stores
290,11,1,0,1,1,57553,food_bev_stores
290,12,1,0,1,0,48543,grocery_stores
290,12,1,0,1,1,51314,grocery_stores
290,21,1,0,1,0,51495,food_drink_service
290,21,1,0,1,1,54262,food_drink_service
290,11,0,1,1,1,1.4,food_bev_stores
290,11,0,1,1,0,1.4,food_bev_stores
290,12,0,1,1,1,1.5,grocery_stores
290,12,0,1,1,0,1.5,grocery_stores
290,21,0,1,1,1,2.1,food_drink_service
290,21,0,1,1,0,2.1,food_drink_service
290,11,0,2,1,1,0.1,food_bev_stores
290,11,0,2,1,0,0.1,food_bev_stores
290,12,0,2,1,1,0.1,grocery_stores
290,12,0,2,1,0,0.1,grocery_stores
290,21,0,2,1,1,0.3,food_drink_service
290,21,0,2,1,0,0.3,food_drink_service
290,11,2,0,1,1,0,food_bev_stores
290,12,2,0,1,1,-0.3,grocery_stores
290,21,2,0,1,1,2.2,food_drink_service
290,11,2,0,1,0,-5,food_bev_stores
290,12,2,0,1,0,-6,grocery_stores
290,21,2,0,1,0,2.8,food_drink_service
291,11,1,0,1,0,57911,food_bev_stores
291,11,1,0,1,1,57040,food_bev_stores
291,12,1,0,1,0,52006,grocery_stores
291,12,1,0,1,1,50886,grocery_stores
291,21,1,0,1,0,55878,food_drink_service
291,21,1,0,1,1,53936,food_drink_service
291,11,0,1,1,1,1.4,food_bev_stores
291,11,0,1,1,0,1.4,food_bev_stores
291,12,0,1,1,1,1.5,grocery_stores
291,12,0,1,1,0,1.5,grocery_stores
291,21,0,1,1,1,2,food_drink_service
291,21,0,1,1,0,2,food_drink_service
291,11,0,2,1,1,0.1,food_bev_stores
291,11,0,2,1,0,0.1,food_bev_stores
291,12,0,2,1,1,0.1,grocery_stores
291,12,0,2,1,0,0.1,grocery_stores
291,21,0,2,1,1,0.4,food_drink_service
291,21,0,2,1,0,0.4,food_drink_service
291,11,2,0,1,1,-0.9,food_bev_stores
291,12,2,0,1,1,-0.8,grocery_stores
291,21,2,0,1,1,-0.6,food_drink_service
291,11,2,0,1,0,7.2,food_bev_stores
291,12,2,0,1,0,7.1,grocery_stores
291,21,2,0,1,0,8.5,food_drink_service
292,11,1,0,1,0,56083,food_bev_stores
292,11,1,0,1,1,57674,food_bev_stores
292,12,1,0,1,0,50268,grocery_stores
292,12,1,0,1,1,51504,grocery_stores
292,21,1,0,1,0,56336,food_drink_service
292,21,1,0,1,1,54221,food_drink_service
292,11,0,1,1,1,1.4,food_bev_stores
292,11,0,1,1,0,1.4,food_bev_stores
292,12,0,1,1,1,1.5,grocery_stores
292,12,0,1,1,0,1.5,grocery_stores
292,21,0,1,1,1,2,food_drink_service
292,21,0,1,1,0,2,food_drink_service
292,11,0,2,1,1,0.1,food_bev_stores
292,11,0,2,1,0,0.1,food_bev_stores
292,12,0,2,1,1,0.1,grocery_stores
292,12,0,2,1,0,0.1,grocery_stores
292,21,0,2,1,1,0.3,food_drink_service
292,21,0,2,1,0,0.3,food_drink_service
292,11,2,0,1,1,1.1,food_bev_stores
292,12,2,0,1,1,1.2,grocery_stores
292,21,2,0,1,1,0.5,food_drink_service
292,11,2,0,1,0,-3.2,food_bev_stores
292,12,2,0,1,0,-3.3,grocery_stores
292,21,2,0,1,0,0.8,food_drink_service
293,11,1,0,1,0,59028,food_bev_stores
293,11,1,0,1,1,57962,food_bev_stores
293,12,1,0,1,0,52740,grocery_stores
293,12,1,0,1,1,51706,grocery_stores
293,21,1,0,1,0,57015,food_drink_service
293,21,1,0,1,1,54248,food_drink_service
293,11,0,1,1,1,1.4,food_bev_stores
293,11,0,1,1,0,1.4,food_bev_stores
293,12,0,1,1,1,1.5,grocery_stores
293,12,0,1,1,0,1.5,grocery_stores
293,21,0,1,1,1,2.1,food_drink_service
293,21,0,1,1,0,2.1,food_drink_service
293,11,0,2,1,1,0.2,food_bev_stores
293,11,0,2,1,0,0.2,food_bev_stores
293,12,0,2,1,1,0.2,grocery_stores
293,12,0,2,1,0,0.2,grocery_stores
293,21,0,2,1,1,0.3,food_drink_service
293,21,0,2,1,0,0.3,food_drink_service
293,11,2,0,1,1,0.5,food_bev_stores
293,12,2,0,1,1,0.4,grocery_stores
293,21,2,0,1,1,0,food_drink_service
293,11,2,0,1,0,5.3,food_bev_stores
293,12,2,0,1,0,4.9,grocery_stores
293,21,2,0,1,0,1.2,food_drink_service
294,11,1,0,1,0,58294,food_bev_stores
294,11,1,0,1,1,58285,food_bev_stores
294,12,1,0,1,0,51995,grocery_stores
294,12,1,0,1,1,51995,grocery_stores
294,21,1,0,1,0,54609,food_drink_service
294,21,1,0,1,1,54229,food_drink_service
294,11,0,1,1,1,1.4,food_bev_stores
294,11,0,1,1,0,1.4,food_bev_stores
294,12,0,1,1,1,1.5,grocery_stores
294,12,0,1,1,0,1.5,grocery_stores
294,21,0,1,1,1,2,food_drink_service
294,21,0,1,1,0,2,food_drink_service
294,11,0,2,1,1,0.1,food_bev_stores
294,11,0,2,1,0,0.1,food_bev_stores
294,12,0,2,1,1,0.1,grocery_stores
294,12,0,2,1,0,0.1,grocery_stores
294,21,0,2,1,1,0.3,food_drink_service
294,21,0,2,1,0,0.3,food_drink_service
294,11,2,0,1,1,0.6,food_bev_stores
294,12,2,0,1,1,0.6,grocery_stores
294,21,2,0,1,1,0,food_drink_service
294,11,2,0,1,0,-1.2,food_bev_stores
294,12,2,0,1,0,-1.4,grocery_stores
